cod,nome,year,pop
5211909,Jataí (GO),2016,97077
5211909,Jataí (GO),2017,98128
5211909,Jataí (GO),2018,99674
5211909,Jataí (GO),2019,100882
5211909,Jataí (GO),2020,102065
5211909,Jataí (GO),2021,103221
5212006,Jaupaci (GO),2011,2989
5212006,Jaupaci (GO),2012,2977
5212006,Jaupaci (GO),2013,3044
5212006,Jaupaci (GO),2014,3034
5212006,Jaupaci (GO),2015,3024
5212006,Jaupaci (GO),2016,3014
5212006,Jaupaci (GO),2017,3004
5212006,Jaupaci (GO),2018,2898
5212006,Jaupaci (GO),2019,2879
5212006,Jaupaci (GO),2020,2860
5212006,Jaupaci (GO),2021,2843
5212055,Jesúpolis (GO),2011,2314
5212055,Jesúpolis (GO),2012,2327
5212055,Jesúpolis (GO),2013,2411
5212055,Jesúpolis (GO),2014,2428
5212055,Jesúpolis (GO),2015,2444
5212055,Jesúpolis (GO),2016,2460
5212055,Jesúpolis (GO),2017,2476
5212055,Jesúpolis (GO),2018,2474
5212055,Jesúpolis (GO),2019,2490
5212055,Jesúpolis (GO),2020,2506
5212055,Jesúpolis (GO),2021,2497
5212105,Joviânia (GO),2011,7135
5212105,Joviânia (GO),2012,7151
5212105,Joviânia (GO),2013,7374
5212105,Joviânia (GO),2014,7398
5212105,Joviânia (GO),2015,7422
5212105,Joviânia (GO),2016,7445
5212105,Joviânia (GO),2017,7468
5212105,Joviânia (GO),2018,7372
5212105,Joviânia (GO),2019,7387
5212105,Joviânia (GO),2020,7402
5212105,Joviânia (GO),2021,7417
5212204,Jussara (GO),2011,19086
5212204,Jussara (GO),2012,19020
5212204,Jussara (GO),2013,19458
5212204,Jussara (GO),2014,19402
5212204,Jussara (GO),2015,19346
5212204,Jussara (GO),2016,19292
5212204,Jussara (GO),2017,19239
5212204,Jussara (GO),2018,18587
5212204,Jussara (GO),2019,18478
5212204,Jussara (GO),2020,18371
5212204,Jussara (GO),2021,18266
5212253,Lagoa Santa (GO),2011,1280
5212253,Lagoa Santa (GO),2012,1305
5212253,Lagoa Santa (GO),2013,1377
5212253,Lagoa Santa (GO),2014,1406
5212253,Lagoa Santa (GO),2015,1435
5212253,Lagoa Santa (GO),2016,1463
5212253,Lagoa Santa (GO),2017,1490
5212253,Lagoa Santa (GO),2018,1555
5212253,Lagoa Santa (GO),2019,1588
5212253,Lagoa Santa (GO),2020,1621
5212253,Lagoa Santa (GO),2021,1652
5212303,Leopoldo de Bulhões (GO),2011,7891
5212303,Leopoldo de Bulhões (GO),2012,7900
5212303,Leopoldo de Bulhões (GO),2013,8133
5212303,Leopoldo de Bulhões (GO),2014,8150
5212303,Leopoldo de Bulhões (GO),2015,8167
5212303,Leopoldo de Bulhões (GO),2016,7758
5212303,Leopoldo de Bulhões (GO),2017,7773
5212303,Leopoldo de Bulhões (GO),2018,7643
5212303,Leopoldo de Bulhões (GO),2019,7647
5212303,Leopoldo de Bulhões (GO),2020,7651
5212303,Leopoldo de Bulhões (GO),2021,7663
5212501,Luziânia (GO),2011,177099
5212501,Luziânia (GO),2012,179582
5212501,Luziânia (GO),2013,188181
5212501,Luziânia (GO),2014,191139
5212501,Luziânia (GO),2015,194039
5212501,Luziânia (GO),2016,196864
5212501,Luziânia (GO),2017,199615
5212501,Luziânia (GO),2018,205023
5212501,Luziânia (GO),2019,208299
5212501,Luziânia (GO),2020,211508
5212501,Luziânia (GO),2021,214645
5212600,Mairipotaba (GO),2011,2372
5212600,Mairipotaba (GO),2012,2370
5212600,Mairipotaba (GO),2013,2433
5212600,Mairipotaba (GO),2014,2433
5212600,Mairipotaba (GO),2015,2432
5212600,Mairipotaba (GO),2016,2432
5212600,Mairipotaba (GO),2017,2432
5212600,Mairipotaba (GO),2018,2373
5212600,Mairipotaba (GO),2019,2368
5212600,Mairipotaba (GO),2020,2363
5212600,Mairipotaba (GO),2021,2358
5212709,Mambaí (GO),2011,7028
5212709,Mambaí (GO),2012,7178
5212709,Mambaí (GO),2013,7596
5212709,Mambaí (GO),2014,7772
5212709,Mambaí (GO),2015,7945
5212709,Mambaí (GO),2016,8106
5212709,Mambaí (GO),2017,8271
5212709,Mambaí (GO),2018,8680
5212709,Mambaí (GO),2019,8882
5212709,Mambaí (GO),2020,9081
5212709,Mambaí (GO),2021,9277
5212808,Mara Rosa (GO),2011,10550
5212808,Mara Rosa (GO),2012,10455
5212808,Mara Rosa (GO),2013,10610
5212808,Mara Rosa (GO),2014,10511
5212808,Mara Rosa (GO),2015,10414
5212808,Mara Rosa (GO),2016,10320
5212808,Mara Rosa (GO),2017,10228
5212808,Mara Rosa (GO),2018,9646
5212808,Mara Rosa (GO),2019,9503
5212808,Mara Rosa (GO),2020,9363
5212808,Mara Rosa (GO),2021,9234
5212907,Marzagão (GO),2011,2084
5212907,Marzagão (GO),2012,2095
5212907,Marzagão (GO),2013,2169
5212907,Marzagão (GO),2014,2184
5212907,Marzagão (GO),2015,2198
5212907,Marzagão (GO),2016,2212
5212907,Marzagão (GO),2017,2226
5212907,Marzagão (GO),2018,2223
5212907,Marzagão (GO),2019,2236
5212907,Marzagão (GO),2020,2250
5212907,Marzagão (GO),2021,2263
5212956,Matrinchã (GO),2011,4406
5212956,Matrinchã (GO),2012,4398
5212956,Matrinchã (GO),2013,4510
5212956,Matrinchã (GO),2014,4505
5212956,Matrinchã (GO),2015,4500
5212956,Matrinchã (GO),2016,4495
5212956,Matrinchã (GO),2017,4490
5212956,Matrinchã (GO),2018,4366
5212956,Matrinchã (GO),2019,4351
5212956,Matrinchã (GO),2020,4336
5212956,Matrinchã (GO),2021,4321
5213004,Maurilândia (GO),2011,11717
5213004,Maurilândia (GO),2012,11907
5213004,Maurilândia (GO),2013,12513
5213004,Maurilândia (GO),2014,12737
5213004,Maurilândia (GO),2015,12956
5213004,Maurilândia (GO),2016,13170
5213004,Maurilândia (GO),2017,13379
5213004,Maurilândia (GO),2018,13829
5213004,Maurilândia (GO),2019,14080
5213004,Maurilândia (GO),2020,14327
5213004,Maurilândia (GO),2021,14568
5213053,Mimoso de Goiás (GO),2011,2677
5213053,Mimoso de Goiás (GO),2012,2668
5213053,Mimoso de Goiás (GO),2013,2730
5213053,Mimoso de Goiás (GO),2014,2723
5213053,Mimoso de Goiás (GO),2015,2715
5213053,Mimoso de Goiás (GO),2016,2708
5213053,Mimoso de Goiás (GO),2017,2702
5213053,Mimoso de Goiás (GO),2018,2612
5213053,Mimoso de Goiás (GO),2019,2597
5213053,Mimoso de Goiás (GO),2020,2583
5213053,Mimoso de Goiás (GO),2021,2575
5213087,Minaçu (GO),2011,30966
5213087,Minaçu (GO),2012,30784
5213087,Minaçu (GO),2013,31384
5213087,Minaçu (GO),2014,31206
5213087,Minaçu (GO),2015,31031
5213087,Minaçu (GO),2016,30862
5213087,Minaçu (GO),2017,30696
5213087,Minaçu (GO),2018,29353
5213087,Minaçu (GO),2019,29070
5213087,Minaçu (GO),2020,28793
5213087,Minaçu (GO),2021,28518
5213103,Mineiros (GO),2011,54003
5213103,Mineiros (GO),2012,55036
5213103,Mineiros (GO),2013,58062
